-13.647533, -15.291480, 32.204891
-13.811928, -14.564701, 33.433002
-13.887205, -13.668652, 34.553123
-13.865350, -12.621920, 35.529900
-13.741007, -11.451653, 36.332508
-13.512072, -10.192166, 36.937214
-13.180081, -8.882642, 37.329395
-12.750338, -7.564194, 37.504684
-12.231723, -6.276672, 37.469021
-11.636218, -5.055681, 37.237591
-10.978165, -3.930218, 36.832878
-10.273370, -2.921228, 36.282135
-9.538156, -2.041162, 35.614719
-8.788456, -1.294446, 34.859684
-8.039055, -0.678641, 34.043854
-7.303014, -0.185986, 33.190575
-6.591311, 0.194942, 32.319077
-5.912685, 0.477676, 31.444386
-5.273649, 0.676555, 30.577625
-4.678629, 0.805724, 29.726543
-4.130194, 0.878446, 28.896139
-3.629330, 0.906674, 28.089294
-3.175729, 0.900848, 27.307341
-2.768072, 0.869842, 26.550537
-2.404280, 0.821022, 25.818445
-2.081750, 0.760361, 25.110214
-1.797539, 0.692599, 24.424780
-1.548525, 0.621407, 23.761003
-1.331532, 0.549551, 23.117754
-1.143424, 0.479047, 22.493963
-0.981176, 0.411299, 21.888647
-0.841929, 0.347223, 21.300915
-0.723014, 0.287349, 20.729967
-0.621977, 0.231912, 20.175091
-0.536588, 0.180924, 19.635647
-0.464837, 0.134233, 19.111059
-0.404930, 0.091571, 18.600807
-0.355280, 0.052595, 18.104414
-0.314493, 0.016912, 17.621443
-0.281352, -0.015897, 17.151484
-0.254807, -0.046260, 16.694155
-0.233952, -0.074606, 16.249096
-0.218017, -0.101351, 15.815961
-0.206351, -0.126901, 15.394423
-0.198406, -0.151643, 14.984166
-0.193729, -0.175951, 14.584889
-0.191952, -0.200181, 14.196300
-0.192775, -0.224675, 13.818116
-0.195965, -0.249768, 13.450067
-0.201345, -0.275783, 13.091887
-0.208789, -0.303042, 12.743326
-0.218214, -0.331865, 12.404137
-0.229579, -0.362579, 12.074084
-0.242879, -0.395516, 11.752941
-0.258143, -0.431021, 11.440490
-0.275431, -0.469458, 11.136522
-0.294833, -0.511211, 10.840841
-0.316471, -0.556690, 10.553260
-0.340493, -0.606337, 10.273602
-0.367077, -0.660631, 10.001703
-0.396433, -0.720092, 9.737416
-0.428799, -0.785290, 9.480606
-0.464448, -0.856848, 9.231157
-0.503688, -0.935451, 8.988973
-0.546864, -1.021853, 8.753979
-0.594363, -1.116884, 8.526128
-0.646615, -1.221460, 8.305403
-0.704099, -1.336594, 8.091824
-0.767349, -1.463401, 7.885453
-0.836954, -1.603116, 7.686403
-0.913570, -1.757100, 7.494850
-0.997923, -1.926858, 7.311039
-1.090817, -2.114050, 7.135307
-1.193140, -2.320505, 6.968092
-1.305877, -2.548240, 6.809964
-1.430113, -2.799473, 6.661642
-1.567049, -3.076641, 6.524034
-1.718008, -3.382413, 6.398272
-1.884449, -3.719709, 6.285761
-2.067975, -4.091705, 6.188237
-2.270348, -4.501850, 6.107833
-2.493498, -4.953860, 6.047165
-2.739534, -5.451715, 6.009431
-3.010752, -5.999637, 5.998531
-3.309641, -6.602050, 6.019205
-3.638882, -7.263515, 6.077197
-4.001345, -7.988624, 6.179449
-4.400073, -8.781854, 6.334316
-4.838251, -9.647341, 6.551809
-5.319160, -10.588585, 6.843856
-5.846103, -11.608028, 7.224577
-6.422295, -12.706501, 7.710539
-7.050715, -13.882485, 8.320974
-7.733892, -15.131172, 9.077896
-8.473620, -16.443275, 10.006047
-9.270586, -17.803581, 11.132560
-10.123885, -19.189257, 12.486188
-11.030422, -20.567965, 14.095922
-11.984177, -21.895964, 15.988764
-12.975355, -23.116451, 18.186447
-13.989465, -24.158630, 20.700916
-15.006381, -24.938147, 23.528555
-15.999557, -25.359768, 26.643440
-16.935579, -25.323214, 29.990398
-17.774343, -24.732897, 33.479286
-18.470200, -23.511662, 36.982616
-18.974346, -21.617437, 40.339066
-19.238655, -19.060005, 43.365124
-19.220791, -15.913363, 45.875610
-18.890049, -12.318396, 47.710934
-18.232883, -8.471807, 48.765594
-17.256775, -4.600922, 49.009834
-15.991190, -0.929293, 48.496876
-14.485001, 2.357695, 47.352230
-12.800731, 5.137288, 45.747993
-11.006929, 7.357788, 43.870438
-9.170458, 9.031058, 41.890694
-7.350307, 10.214588, 39.945419
-5.593817, 10.990467, 38.129406
-3.935389, 11.447183, 36.497837
-2.397131, 11.667133, 35.074070
-0.990705, 11.720037, 33.859085
0.280369, 11.660882, 32.840065
1.418420, 11.530704, 31.997023
2.429649, 11.358702, 31.307323
3.322554, 11.164759, 30.748438
4.106774, 10.961793, 30.299435
4.792276, 10.757743, 29.941626
5.388823, 10.557117, 29.658724
5.905653, 10.362161, 29.436729
6.351303, 10.173691, 29.263702
6.733542, 9.991693, 29.129499
7.059357, 9.815721, 29.025507
7.334993, 9.645169, 28.944420
7.566011, 9.479445, 28.880041
7.757354, 9.318066, 28.827122
7.913425, 9.160722, 28.781235
8.038155, 9.007292, 28.738663
8.135068, 8.857844, 28.696318
8.207346, 8.712620, 28.651674
8.257874, 8.572008, 28.602705
8.289287, 8.436518, 28.547832
8.304009, 8.306741, 28.485884
8.304282, 8.183326, 28.416052
8.292187, 8.066942, 28.337856
8.269662, 7.958257, 28.251106
8.238522, 7.857909, 28.155865
8.200460, 7.766489, 28.052418
8.157063, 7.684525, 27.941240
8.109810, 7.612473, 27.822971
8.060076, 7.550705, 27.698383
8.009139, 7.499509, 27.568352
7.958176, 7.459085, 27.433842
7.908267, 7.429550, 27.295879
7.860395, 7.410938, 27.155539
7.815450, 7.403207, 27.013920
7.774225, 7.406241, 26.872143
7.737427, 7.419861, 26.731331
7.705670, 7.443825, 26.592602
7.679486, 7.477837, 26.457062
7.659321, 7.521548, 26.325800
7.645544, 7.574564, 26.199879
7.638446, 7.636448, 26.080332
7.638246, 7.706716, 25.968163
7.645093, 7.784846, 25.864336
7.659068, 7.870271, 25.769779
7.680188, 7.962382, 25.685375
7.708407, 8.060526, 25.611958
7.743619, 8.164001, 25.550310
7.785657, 8.272056, 25.501158
7.834297, 8.383886, 25.465160
7.889256, 8.498634, 25.442907
7.950194, 8.615383, 25.434908
8.016713, 8.733159, 25.441584
8.088358, 8.850928, 25.463253
8.164615, 8.967600, 25.500128
8.244913, 9.082028, 25.552294
8.328625, 9.193019, 25.619705
8.415064, 9.299335, 25.702166
8.503490, 9.399706, 25.799320
8.593112, 9.492844, 25.910641
8.683085, 9.577456, 26.035421
8.772523, 9.652268, 26.172762
8.860497, 9.716041, 26.321569
8.946052, 9.767597, 26.480551
9.028206, 9.805852, 26.648216
9.105970, 9.829835, 26.822889
9.178357, 9.838724, 27.002714
9.244394, 9.831871, 27.185675
9.303142, 9.808832, 27.369619
9.353710, 9.769389, 27.552292
9.395278, 9.713573, 27.731365
9.427108, 9.641676, 27.904480
9.448565, 9.554264, 28.069292
9.459134, 9.452174, 28.223518
9.458438, 9.336510, 28.364985
9.446245, 9.208623, 28.491673
9.422483, 9.070092, 28.601763
9.387244, 8.922690, 28.693678
9.340789, 8.768346, 28.766108
9.283545, 8.609102, 28.818045
9.216101, 8.447067, 28.848793
9.139197, 8.284371, 28.857983
9.053715, 8.123115, 28.845562
8.960655, 7.965329, 28.811790
8.861122, 7.812933, 28.757221
8.756303, 7.667706, 28.682676
8.647443, 7.531252, 28.589212
8.535824, 7.404988, 28.478094
8.422740, 7.290129, 28.350756
8.309479, 7.187684, 28.208763
8.197299, 7.098460, 28.053789
8.087415, 7.023067, 27.887569
7.980980, 6.961928, 27.711885
7.879075, 6.915303, 27.528532
7.782698, 6.883297, 27.339300
7.692758, 6.865885, 27.145958
7.610070, 6.862926, 26.950241
7.535356, 6.874184, 26.753841
7.469238, 6.899344, 26.558399
7.412249, 6.938027, 26.365503
7.364827, 6.989800, 26.176687
7.327324, 7.054186, 25.993429
7.300011, 7.130672, 25.817154
7.283077, 7.218713, 25.649237
7.276640, 7.317734, 25.491001
7.280750, 7.427128, 25.343727
7.295388, 7.546253, 25.208645
7.320474, 7.674431, 25.086943
7.355870, 7.810936, 24.979763
7.401376, 7.954991, 24.888199
7.456738, 8.105758, 24.813292
7.521639, 8.262324, 24.756029
7.595708, 8.423701, 24.717331
7.678507, 8.588806, 24.698042
7.769537, 8.756459, 24.698919
7.868229, 8.925373, 24.720617
7.973944, 9.094149, 24.763670
8.085964, 9.261271, 24.828468
8.203495, 9.425107, 24.915239
8.325656, 9.583914, 25.024021
8.451482, 9.735845, 25.154638
8.579918, 9.878962, 25.306671
8.709823, 10.011257, 25.479433
8.839966, 10.130682, 25.671944
8.969037, 10.235174, 25.882908
9.095651, 10.322705, 26.110693
9.218356, 10.391323, 26.353325
9.335653, 10.439206, 26.608479
9.446009, 10.464722, 26.873487
9.547880, 10.466485, 27.145359
9.639741, 10.443420, 27.420811
9.720109, 10.394818, 27.696308
9.787580, 10.320390, 27.968128
9.840860, 10.220305, 28.232428
9.878805, 10.095229, 28.485329
9.900448, 9.946332, 28.723007
9.905036, 9.775288, 28.941792
9.892061, 9.584249, 29.138256
9.861280, 9.375810, 29.309317
9.812734, 9.152936, 29.452311
9.746754, 8.918896, 29.565069
9.663968, 8.677163, 29.645969
9.565288, 8.431326, 29.693968
9.451891, 8.184979, 29.708609
9.325200, 7.941634, 29.690014
9.186844, 7.704620, 29.638853
9.038622, 7.477015, 29.556295
8.882462, 7.261578, 29.443947
8.720373, 7.060704, 29.303782
8.554406, 6.876402, 29.138067
8.386606, 6.710283, 28.949287
8.218974, 6.563567, 28.740072
8.053433, 6.437105, 28.513128
7.891800, 6.331409, 28.271187
7.735761, 6.246694, 28.016951
7.586854, 6.182915, 27.753061
7.446461, 6.139821, 27.482069
7.315797, 6.116991, 27.206413
7.195916, 6.113878, 26.928415
7.087712, 6.129849, 26.650274
6.991926, 6.164216, 26.374067
6.909155, 6.216258, 26.101757
6.839865, 6.285247, 25.835201
6.784403, 6.370464, 25.576164
6.743010, 6.471202, 25.326332
6.715829, 6.586776, 25.087317
6.702924, 6.716519, 24.860678
6.704283, 6.859780, 24.647930
6.719833, 7.015915, 24.450552
6.749441, 7.184273, 24.269995
6.792924, 7.364184, 24.107693
6.850050, 7.554944, 23.965065
6.920540, 7.755790, 23.843513
7.004065, 7.965883, 23.744429
7.100247, 8.184287, 23.669180
7.208651, 8.409944, 23.619106
7.328780, 8.641647, 23.595507
7.460067, 8.878027, 23.599621
7.601863, 9.117517, 23.632605
7.753428, 9.358346, 23.695503
7.913920, 9.598509, 23.789215
8.082379, 9.835762, 23.914454
8.257717, 10.067614, 24.071699
8.438706, 10.291326, 24.261143
8.623968, 10.503923, 24.482634
8.811964, 10.702221, 24.735619
9.000990, 10.882854, 25.019077
9.189177, 11.042338, 25.331467
9.374493, 11.177132, 25.670660
9.554756, 11.283724, 26.033909
9.727653, 11.358742, 26.417803
9.890761, 11.399065, 26.818268
10.041592, 11.401957, 27.230568
10.177629, 11.365200, 27.649357
10.296386, 11.287235, 28.068748
10.395471, 11.167284, 28.482426
10.472652, 11.005461, 28.883785
10.525933, 10.802851, 29.266115
10.553625, 10.561552, 29.622786
10.554418, 10.284674, 29.947472
10.527443, 9.976283, 30.234360
10.472327, 9.641299, 30.478357
10.389224, 9.285345, 30.675270
10.278836, 8.914552, 30.821938
10.142407, 8.535344, 30.916332
9.981701, 8.154204, 30.957586
9.798951, 7.777445, 30.945978
9.596801, 7.410995, 30.882860
9.378221, 7.060223, 30.770536
9.146420, 6.729794, 30.612112
8.904757, 6.423581, 30.411324
8.656640, 6.144623, 30.172359
8.405438, 5.895123, 29.899681
8.154407, 5.676496, 29.597868
7.906615, 5.489434, 29.271477
7.664897, 5.334009, 28.924932
7.431808, 5.209774, 28.562447
7.209605, 5.115876, 28.187962
7.000232, 5.051166, 27.805117
6.805325, 5.014296, 27.417240
6.626222, 5.003812, 27.027353
6.463981, 5.018223, 26.638187
6.319406, 5.056068, 26.252213
6.193072, 5.115958, 25.871668
6.085361, 5.196607, 25.498592
5.996485, 5.296861, 25.134863
5.926523, 5.415699, 24.782225
5.875441, 5.552245, 24.442327
5.843121, 5.705751, 24.116751
5.829384, 5.875597, 23.807032
5.834005, 6.061265, 23.514688
5.856731, 6.262326, 23.241245
5.897291, 6.478410, 22.988247
5.955402, 6.709183, 22.757278
6.030780, 6.954317, 22.549976
6.123134, 7.213452, 22.368044
6.232166, 7.486170, 22.213253
6.357566, 7.771948, 22.087450
6.499004, 8.070123, 21.992558
6.656116, 8.379846, 21.930567
6.828489, 8.700036, 21.903524
7.015644, 9.029333, 21.913511
7.217012, 9.366046, 21.962616
7.431916, 9.708104, 22.052895
7.659534, 10.053007, 22.186316
7.898882, 10.397779, 22.364695
8.148771, 10.738927, 22.589611
8.407787, 11.072418, 22.862312
8.674251, 11.393660, 23.183596
8.946192, 11.697510, 23.553680
9.221324, 11.978311, 23.972063
9.497023, 12.229957, 24.437366
9.770316, 12.446001, 24.947186
10.037885, 12.619811, 25.497940
10.296078, 12.744767, 26.084757
10.540947, 12.814514, 26.701374
10.768304, 12.823256, 27.340109
10.973799, 12.766083, 27.991886
11.153028, 12.639313, 28.646360
11.301656, 12.440831, 29.292124
11.415573, 12.170391, 29.917021
11.491055, 11.829848, 30.508553
11.524934, 11.423290, 31.054365
11.514770, 10.957044, 31.542776
11.458997, 10.439530, 31.963314
11.357050, 9.880980, 32.307224
11.209443, 9.292996, 32.567886
11.017798, 8.688032, 32.741104
10.784822, 8.078787, 32.825237
10.514218, 7.477606, 32.821182
10.210557, 6.895920, 32.732162
9.879093, 6.343781, 32.563416
9.525562, 5.829519, 32.321766
9.155958, 5.359551, 32.015148
8.776318, 4.938331, 31.652128
8.392519, 4.568425, 31.241474
8.010110, 4.250700, 30.791775
7.634169, 3.984568, 30.311146
7.269208, 3.768286, 29.807037
6.919116, 3.599246, 29.286108
6.587129, 3.474266, 28.754181
6.275843, 3.389844, 28.216257
5.987243, 3.342374, 27.676565
5.722756, 3.328315, 27.138639
5.483312, 3.344326, 26.605413
5.269413, 3.387352, 26.079315
5.081207, 3.454687, 25.562361
4.918555, 3.544002, 25.056238
4.781099, 3.653352, 24.562386
4.668324, 3.781175, 24.082060
4.579609, 3.926265, 23.616388
4.514275, 4.087755, 23.166426
4.471623, 4.265078, 22.733187
4.450968, 4.457939, 22.317686
4.451665, 4.666278, 21.920969
4.473126, 4.890233, 21.544136
4.514837, 5.130110, 21.188372
4.576365, 5.386343, 20.854965
4.657362, 5.659462, 20.545332
4.757572, 5.950058, 20.261038
4.876821, 6.258745, 20.003822
5.015013, 6.586116, 19.775616
5.172123, 6.932709, 19.578560
5.348182, 7.298949, 19.415033
5.543259, 7.685100, 19.287661
5.757443, 8.091196, 19.199327
5.990818, 8.516977, 19.153191
6.243434, 8.961803, 19.152676
6.515271, 9.424562, 19.201462
6.806200, 9.903565, 19.303459
7.115937, 10.396434, 19.462757
7.443986, 10.899974, 19.683554
7.789585, 11.410049, 19.970051
8.151631, 11.921449, 20.326311
8.528613, 12.427765, 20.756069
8.918529, 12.921294, 21.262489
9.318805, 13.392968, 21.847879
9.726221, 13.832342, 22.513334
10.136833, 14.227664, 23.258343
10.545917, 14.566041, 24.080355
10.947929, 14.833743, 24.974335
11.336511, 15.016653, 25.932341
11.704525, 15.100887, 26.943176
12.044161, 15.073575, 27.992178
12.347102, 14.923781, 29.061205
12.604770, 14.643516, 30.128895
12.808644, 14.228738, 31.171240
12.950654, 13.680258, 32.162514
13.023615, 13.004382, 33.076530
13.021691, 12.213191, 33.888130
12.940842, 11.324325, 34.574810
12.779190, 10.360246, 35.118279
12.537295, 9.346985, 35.505745
12.218265, 8.312498, 35.730785
11.827688, 7.284805, 35.793606
11.373400, 6.290154, 35.700733
10.865075, 5.351418, 35.464119
10.313709, 4.486921, 35.099846
9.731030, 3.709795, 34.626617
9.128907, 3.027858, 34.064243
8.518803, 2.443981, 33.432274
7.911321, 1.956776, 32.748943
7.315866, 1.561504, 32.030445
6.740430, 1.251027, 31.290537
6.191490, 1.016721, 30.540447
5.674013, 0.849262, 29.788986
5.191538, 0.739262, 29.042801
4.746310, 0.677732, 28.306705
4.339452, 0.656397, 27.584026
3.971147, 0.667884, 26.876936
3.640821, 0.705804, 26.186741
3.347319, 0.764764, 25.514124
3.089063, 0.840326, 24.859346
2.864190, 0.928940, 24.222389
2.670665, 1.027848, 23.603065
2.506383, 1.134997, 23.001101
2.369244, 1.248939, 22.416185
2.257214, 1.368743, 21.848011
2.168367, 1.493919, 21.296293
2.100922, 1.624341, 20.760786
2.053264, 1.760188, 20.241291
2.023957, 1.901893, 19.737665
2.011750, 2.050100, 19.249821
2.015585, 2.205631, 18.777735
2.034590, 2.369457, 18.321451
2.068077, 2.542681, 17.881088
2.115537, 2.726521, 17.456844
2.176636, 2.922300, 17.049009
2.251202, 3.131440, 16.657976
2.339226, 3.355458, 16.284258
2.440849, 3.595961, 15.928503
2.556360, 3.854648, 15.591515
2.686189, 4.133307, 15.274280
2.830901, 4.433811, 14.977994
2.991192, 4.758113, 14.704098
3.167884, 5.108238, 14.454312
3.361919, 5.486268, 14.230687
3.574354, 5.894318, 14.035646
3.806350, 6.334510, 13.872046
4.059166, 6.808925, 13.743238
4.334142, 7.319541, 13.653137
4.632682, 7.868159, 13.606293
4.956230, 8.456292, 13.607965
5.306236, 9.085032, 13.664200
5.684115, 9.754872, 13.781895
6.091191, 10.465497, 13.968856
6.528622, 11.215506, 14.233827
6.997310, 12.002092, 14.586475
7.497788, 12.820658, 15.037326
8.030075, 13.664365, 15.597596
8.593504, 14.523643, 16.278919
9.186518, 15.385658, 17.092905
9.806432, 16.233784, 18.050501
10.449167, 17.047136, 19.161110
11.108964, 17.800255, 20.431431
11.778093, 18.463041, 21.864017
12.446589, 19.001112, 23.455572
13.102041, 19.376726, 25.195080
13.729509, 19.550461, 27.061958
14.311604, 19.483746, 29.024488
14.828818, 19.142288, 31.038939
15.260165, 18.500227, 33.049809
15.584171, 17.544615, 34.991646
15.780215, 16.279579, 36.792717
15.830152, 14.729274, 38.380531
15.720064, 12.938727, 39.688717
15.441931, 10.971867, 40.664326
14.994925, 8.906531, 41.274212
14.386086, 6.827008, 41.509094
13.630177, 4.815309, 41.384323
12.748691, 2.942849, 40.937077
11.768106, 1.264112, 40.220596
10.717707, -0.186661, 39.296810
9.627270, -1.395554, 38.228889
8.524987, -2.366361, 37.075100
7.435853, -3.116349, 35.884697
6.380632, -3.671480, 34.696045
5.375421, -4.062015, 33.536552
4.431677, -4.319008, 32.423893
3.556609, -4.471870, 31.367851
2.753761, -4.546933, 30.372328
2.023691, -4.566792, 29.437187
1.364643, -4.550208, 28.559778
0.773158, -4.512345, 27.736090
0.244608, -4.465181, 26.961573
-0.226371, -4.417989, 26.231676
-0.645533, -4.377812, 25.542166
-1.018761, -4.349900, 24.889301
-1.351875, -4.338091, 24.269901
-1.650496, -4.345137, 23.681349
-1.919960, -4.372964, 23.121563
-2.165261, -4.422899, 22.588947
-2.391025, -4.495833, 22.082342
-2.601506, -4.592368, 21.600977
-2.800592, -4.712915, 21.144421
-2.991824, -4.857782, 20.712559
-3.178420, -5.027232, 20.305561
-3.363301, -5.221521, 19.923866
-3.549123, -5.440931, 19.568178
-3.738304, -5.685777, 19.239466
-3.933051, -5.956415, 18.938965
-4.135387, -6.253226, 18.668194
-4.347171, -6.576600, 18.428970
-4.570114, -6.926903, 18.223427
-4.805793, -7.304435, 18.054035
-5.055657, -7.709373, 17.923630
-5.321029, -8.141706, 17.835426
-5.603096, -8.601150, 17.793037
-5.902902, -9.087044, 17.800488
-6.221316, -9.598241, 17.862207
-6.559008, -10.132962, 17.983019
-6.916403, -10.688647, 18.168093
-7.293628, -11.261775, 18.422880
-7.690443, -11.847676, 18.752995
-8.106166, -12.440335, 19.164053
-8.539583, -13.032188, 19.661446
-8.988844, -13.613944, 20.250034
-9.451354, -14.174437, 20.933769
-9.923662, -14.700546, 21.715212
-10.401351, -15.177222, 22.594973
-10.878938, -15.587646, 23.571075
-11.349809, -15.913589, 24.638283
-11.806187, -16.136002, 25.787424
-12.239168, -16.235863, 27.004807
-12.638838, -16.195307, 28.271812
-12.994485, -15.999000, 29.564796
-13.294936, -15.635673, 30.855389
-13.529010, -15.099693, 32.111332
-13.686078, -14.392474, 33.297867
-13.756718, -13.523479, 34.379688
-13.733394, -12.510609, 35.323284
-13.611115, -11.379767, 36.099461
-13.387980, -10.163543, 36.685722
-13.065536, -8.899065, 37.068130
-12.648890, -7.625275, 37.242359
-12.146528, -6.379966, 37.213741
-11.569872, -5.197017, 36.996319
-10.932587, -4.104184, 36.611038
-10.249746, -3.121733, 36.083439
-9.536945, -2.261984, 35.441185
-8.809449, -1.529702, 34.711811
-8.081474, -0.923132, 33.920921
-7.365640, -0.435403, 33.090965
-6.672616, -0.056066, 32.240608
-6.010962, 0.227454, 31.384600
-5.387120, 0.428626, 30.534004
-4.805546, 0.560850, 29.696674
-4.268906, 0.636776, 28.877811
-3.778338, 0.667881, 28.080553
-3.333716, 0.664246, 27.306503
-2.933920, 0.634484, 26.556187
-2.577080, 0.585779, 25.829407
-2.260794, 0.523983, 25.125526
-1.982316, 0.453757, 24.443666
-1.738709, 0.378722, 23.782841
-1.526966, 0.301611, 23.142046
-1.344108, 0.224415, 22.520319
-1.187256, 0.148518, 21.916761
-1.053678, 0.074810, 21.330551
-0.940830, 0.003787, 20.760948
-0.846368, -0.064358, 20.207287
-0.768167, -0.129670, 19.668970
-0.704317, -0.192369, 19.145460
-0.653122, -0.252809, 18.636269
-0.613091, -0.311438, 18.140953
-0.582926, -0.368769, 17.659103
-0.561510, -0.425361, 17.190344
-0.547895, -0.481804, 16.734324
-0.541286, -0.538710, 16.290714
-0.541028, -0.596704, 15.859211
-0.546596, -0.656422, 15.439528
-0.557579, -0.718513, 15.031395
-0.573672, -0.783638, 14.634564
-0.594669, -0.852475, 14.248805
-0.620449, -0.925725, 13.873906
-0.650977, -1.004112, 13.509679
-0.686290, -1.088400, 13.155957
-0.726501, -1.179389, 12.812601
-0.771790, -1.277932, 12.479500
-0.822404, -1.384938, 12.156576
-0.878658, -1.501386, 11.843791
-0.940931, -1.628330, 11.541148
-1.009670, -1.766913, 11.248706
-1.085395, -1.918377, 10.966580
-1.168693, -2.084073, 10.694961
-1.260231, -2.265475, 10.434118
-1.360755, -2.464191, 10.184425
-1.471099, -2.681975, 9.946372
-1.592187, -2.920742, 9.720590
-1.725042, -3.182577, 9.507877
-1.870796, -3.469748, 9.309235
-2.030691, -3.784717, 9.125900
-2.206094, -4.130144, 8.959399
-2.398499, -4.508896, 8.811597
-2.609538, -4.924040, 8.684767
-2.840988, -5.378839, 8.581668
-3.094773, -5.876723, 8.505635
-3.372968, -6.421262, 8.460690
-3.677798, -7.016104, 8.451658
-4.011628, -7.664891, 8.484319
-4.376955, -8.371139, 8.565557
-4.776373, -9.138063, 8.703544
-5.212542, -9.968353, 8.907917
-5.688123, -10.863853, 9.189978
-6.205696, -11.825151, 9.562860
-6.767642, -12.851053, 10.041684
-7.375983, -13.937897, 10.643620
-8.032174, -15.078721, 11.387847
-8.736829, -16.262251, 12.295321
-9.489371, -17.471720, 13.388250
-10.287606, -18.683565, 14.689186
-11.127202, -19.866093, 16.219566
-12.001091, -20.978264, 17.997585
-12.898808, -21.968880, 20.035271
-13.805816, -22.776546, 22.334721
-14.702888, -23.330919, 24.883615
-15.565692, -23.555809, 27.650372
-16.364704, -23.374674, 30.579653
-17.065701, -22.718775, 33.589390
